id,text,label,label_text,Quelle,persona,UMAP_X_Vorher,UMAP_Y_Vorher,UMAP_X_Nachher,UMAP_Y_Nachher
3a330c6a-3af5-4037-9fac-64503cb21e4e,I have a strange payment in my statement,16,card_payment_not_recognised,Mensch,,9.01301,0.45874122,10.996408,6.2192082
b794d875-d8d1-4e63-9770-8b3c400af21e,There is a charge on my card that I did not make,16,card_payment_not_recognised,Mensch,,9.862823,-0.52291197,12.503353,5.6075745
f497dcc6-d665-42cd-867b-ff8fb128cf27,I saw a payment i did not do,16,card_payment_not_recognised,Mensch,,8.764804,0.47149807,10.934566,6.2663302
2dd08f59-c3e2-476f-9aa7-29db8da8e95f,There is a payment that is not mine in the app.  Please advise/,16,card_payment_not_recognised,Mensch,,8.998804,0.40322983,11.021495,6.7043686
c8b3cbc4-51fd-4a12-b6f4-21df1f3549dc,An unauthorized payment is in my app,16,card_payment_not_recognised,Mensch,,9.048938,0.35808012,11.1293,6.6697
f5b111b1-6a35-4811-be0b-661d45938e16,I did not make this card payment.,16,card_payment_not_recognised,Mensch,,8.33156,0.30679226,10.316093,5.8241334
698a2e25-2205-4e4f-a411-fa9525c3f8bb,What should I do if I see a payment I didn't make?,16,card_payment_not_recognised,Mensch,,8.805297,0.52672493,10.946262,6.313074
0287de48-505e-463a-8e87-31fe4543cfb9,I found an unauthorized card payment,16,card_payment_not_recognised,Mensch,,8.493873,0.24674639,10.486419,5.6442633
74ed7cc9-c18b-4f2c-85dc-45a70f4adbd8,there is a transaction on my account that i didnt make,16,card_payment_not_recognised,Mensch,,10.035412,0.8396654,15.219775,5.8695617
4a9f9446-4945-4ebd-9eac-c6ee9c53085b,I don't recall making that payment?,16,card_payment_not_recognised,Mensch,,8.778279,0.4194323,10.894035,6.2392535
49aa691f-ce44-4b92-aa4c-97e8e2a0c515,There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!,16,card_payment_not_recognised,Mensch,,8.246909,0.35402513,10.571655,5.761276
5907368d-dcba-46b0-8ace-8025e295bdfc,Has someone accessed my card there are payments I did not make that are showing up on the app.,16,card_payment_not_recognised,Mensch,,4.4671097,1.0881968,9.318566,2.8785422
c90af1c7-5a13-49be-91a9-b8d2de6b89c3,There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,16,card_payment_not_recognised,Mensch,,9.8550415,-0.3827975,12.492333,5.6912813
51b9a96e-8bb6-4753-9099-c269bff3b65d,Why would there be a payment on my account I don't recognize?,16,card_payment_not_recognised,Mensch,,8.91,0.6240703,10.999486,6.37829
bf91cb5a-d86f-485d-9a61-d1cb03c876fa,I have a payment I didn't do,16,card_payment_not_recognised,Mensch,,8.785876,0.49691525,10.907728,6.325497
37966cb3-e656-4100-b012-0f073b64c21d,There is a payment that is not mine.,16,card_payment_not_recognised,Mensch,,8.961991,0.49437636,10.99536,6.3990245
2c42265a-5801-4809-bbc9-3a21ce2f2075,Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,16,card_payment_not_recognised,Mensch,,3.6993666,1.07664,9.266131,1.873131
e53a9033-4b95-4ef9-8a98-30f858bfc672,There is a card payment I do not recognise.,16,card_payment_not_recognised,Mensch,,8.3424015,0.33035445,10.154016,5.695221
3d4f989e-53a2-4fa0-b917-5f1c4dc2214b,I don't recognise a card payment,16,card_payment_not_recognised,Mensch,,8.0192995,0.35087296,9.945542,5.627317
b68f0404-7cfc-4202-b7e4-a3c2950cf090,Payment i did not do,16,card_payment_not_recognised,Mensch,,8.73464,0.43455648,10.891473,6.2507224
42da221c-485d-43f2-8641-93553e82a74a,"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.",16,card_payment_not_recognised,Mensch,,3.9775522,0.95541334,9.089048,2.1295366
a8609c90-ef75-472c-b72b-86a5d2c4cf0c,I think my statement has a fraudulent charge,16,card_payment_not_recognised,Mensch,,10.22722,0.037739895,13.069001,6.437672
1c49d853-2dba-41e9-bf87-b20e8272860f,"I'm concerned about a payment that has recently been made on my card.  I do not recognize the name that the transaction went to, can you help me?",16,card_payment_not_recognised,Mensch,,8.514201,0.2607874,10.663973,5.7031355
c106b57c-0b43-427c-bdcb-3fe8af7b9eab,What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,16,card_payment_not_recognised,Mensch,,4.1924834,0.8124287,9.120375,2.232245
3f21c9c6-5e92-4b6c-bacb-f74ef956ee80,I have a payment listed in error.,16,card_payment_not_recognised,Mensch,,8.78332,0.5047128,10.778576,6.1400905
d4d3aac1-994c-4c90-8d07-48c025b77e60,What can I do about some payments on my card I didn't make.  Please put a freeze on my card till we can figure this out.,16,card_payment_not_recognised,Mensch,,4.186128,0.94287634,9.161799,2.211409
0875902b-b139-4189-a220-f3dd141811a1,I'm not familiar with a card payment.,16,card_payment_not_recognised,Mensch,,8.155414,0.1851227,10.132914,5.659991
75529f1f-84b4-47c7-b3a5-93609632bdfc,I have an unauthorized transaction on my statement,16,card_payment_not_recognised,Mensch,,10.039875,0.13090587,12.994927,6.4469333
a164c2db-f326-4190-a52b-043aaebb648e,There is a payment in the App that is not mine.,16,card_payment_not_recognised,Mensch,,9.086988,0.39228347,11.089491,6.6854877
dafe7b43-2d98-41aa-8bcd-d662c4a95721,I don't know where this transaction came from?,16,card_payment_not_recognised,Mensch,,10.189917,6.2242494,16.033646,4.973432
e4401446-e17d-4e25-8e4a-3a66f7aefb49,I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,16,card_payment_not_recognised,Mensch,,10.6961155,0.32810804,13.249117,6.4327216
d522ddc6-5fff-4b72-81bc-2dd925881285,"I know I didn't make this payment showing up on my card, I don't remember this person at all.",16,card_payment_not_recognised,Mensch,,8.422485,0.2824838,10.436211,5.7065897
14d72137-6022-44ec-8792-fbfe495389ca,Somebody used my card to make a purchase,16,card_payment_not_recognised,Mensch,,4.328412,0.932574,9.137251,2.7647877
09609257-0541-4e3f-a935-67737b8a4322,There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?,16,card_payment_not_recognised,Mensch,,9.815045,-0.35608515,12.412103,5.6867933
f7cfb14b-efa2-486c-824f-ead153491a71,Some of my card payments look different than where I purchased products from. Why is that?,16,card_payment_not_recognised,Mensch,,11.378303,-2.4427726,10.6008835,5.9758797
d5084101-25bf-4914-a2ec-71fac90fd5ab,There is a strange payment on my statement. What should I do?,16,card_payment_not_recognised,Mensch,,9.04219,0.4500501,11.022498,6.2219734
d5be9ef0-dd53-4dbc-b347-e52b0b6c924c,I think there has been a purchase made that wasn't by me.,16,card_payment_not_recognised,Mensch,,12.70611,2.1194227,15.597712,8.003031
414253f3-e4fd-4219-9fdf-6557bd572c95,There is a fraudulent charge on my statement.,16,card_payment_not_recognised,Mensch,,10.2301035,0.032781817,13.040901,6.4312663
fdb8914d-9d8b-4e1f-b9a5-3f170b684b8a,What is the payment in my account that I did not do?,16,card_payment_not_recognised,Mensch,,8.894706,0.5505752,11.044701,6.3402414
4bd2b156-de6d-469a-9fa8-3d2be3b825e1,In my statement there is a payment that is I do not recognize,16,card_payment_not_recognised,Mensch,,8.960159,0.464398,10.952767,6.211799
574da42a-fbac-48c3-a0fe-14a4ae66e48c,"I no longer live at my address on file, how do I change it?",30,edit_personal_details,Mensch,,-0.8284096,1.7831898,11.618059,-3.0123577
cada6a15-83f4-471d-bb86-d356336dbfc9,How to change my address.,30,edit_personal_details,Mensch,,-0.8228137,1.7712206,11.616607,-2.9997773
2f187869-c614-4e3a-857a-9fb9ab5078d0,How do I update my details?,30,edit_personal_details,Mensch,,-1.0362343,2.0852957,11.289975,-2.7474573
1cc39c96-f0a0-4290-a3da-04eef35c1759,My address needs to be revised.,30,edit_personal_details,Mensch,,-0.82302886,1.8025298,11.582179,-3.001865
4b7b952f-2613-4b00-96d8-6de11485698d,"got married, need to change account name",30,edit_personal_details,Mensch,,-1.3087711,2.119235,11.433042,-2.5182462
28bac7d5-1d5d-4549-834c-ce7349fb0f4c,My address has changed.,30,edit_personal_details,Mensch,,-0.8058793,1.7869296,11.583132,-3.0072927
ecb91003-b53f-4f30-be4c-32b635642144,got married and need to change name,30,edit_personal_details,Mensch,,-1.2948431,2.1177275,11.438889,-2.5144527
ca6326c6-3657-4948-b026-f17478f28bb8,I want to change my personal details.,30,edit_personal_details,Mensch,,-1.113136,2.137132,11.313619,-2.7176921
2c7c76f9-f0ec-4eea-b307-64b5920b3b5c,I moved.  I need to update my details.,30,edit_personal_details,Mensch,,-1.0381043,2.0407572,11.359902,-2.7772658
b41d79ba-afc9-465a-a32f-2dca99e0cf8e,I need to edit the personal details section of my account,30,edit_personal_details,Mensch,,-1.0825907,2.122155,11.326836,-2.7540956
75012b50-d3bc-4279-a5ef-a5c601ee701d,Where can I change my personal information after I move?,30,edit_personal_details,Mensch,,-1.0535814,2.0760815,11.336028,-2.7697723
9bda27e6-c9a1-48ec-b0f3-078065b74402,Where can I go to modify my detail?,30,edit_personal_details,Mensch,,-1.05726,2.1017406,11.250114,-2.6989756
79b6576d-7baa-4d1f-9d51-903cf78ece28,How do I change my information?,30,edit_personal_details,Mensch,,-1.0521181,2.0864968,11.306773,-2.7330785
f92ac8f0-c948-4568-9cda-2da6b4d116c1,I need to change my account details,30,edit_personal_details,Mensch,,-1.1098261,2.068931,11.435326,-2.675958
594147fb-a823-420f-a87e-ae55a1b68081,I moved.  Where do I update my details?,30,edit_personal_details,Mensch,,-1.0553864,2.0670056,11.319342,-2.7470036
acb5284a-cda5-4906-afc5-6039455988f1,I relocated and need to change my personal details.,30,edit_personal_details,Mensch,,-1.0805423,2.0785306,11.302062,-2.7193236
7cb6c021-8453-4e4d-8564-8992ee206299,I need to update my personal details,30,edit_personal_details,Mensch,,-0.9932727,2.1268983,11.28313,-2.7533937
030714bf-e19a-4ca8-9348-9473f47bfe82,My address has changed. How do I report it?,30,edit_personal_details,Mensch,,-0.803033,1.744812,11.631019,-3.0123692
8826f0c0-5905-4a4e-a3bb-75f971184534,I need to update my info.,30,edit_personal_details,Mensch,,-0.9797095,2.0233285,11.399127,-2.8289647
a3fe4a89-908b-4aa6-8626-567ca5326ef0,How can I modify my details?,30,edit_personal_details,Mensch,,-1.0706303,2.1365254,11.272024,-2.7252164
53e683f4-b873-427b-84cc-c5167c901c1f,What do i have to do to change my name?,30,edit_personal_details,Mensch,,-1.3407487,2.1291018,11.450157,-2.5001307
862690ed-ce58-4f1f-b3b4-0c94950acd5b,My address has updated and I need to change it.,30,edit_personal_details,Mensch,,-0.8256954,1.7746503,11.629917,-3.0044715
85bc9b60-b94e-468a-a541-b16318bba10c,Where can I go to update my personal profile?,30,edit_personal_details,Mensch,,-1.0961839,2.1424217,11.289618,-2.789445
b6cfd001-eda2-428f-aaca-048da4536aeb,Is it possible to edit my personal details on the app?,30,edit_personal_details,Mensch,,-1.0630358,2.1343644,11.271461,-2.7077246
8811a410-325c-44b2-828f-affb4cbf656c,how can i change my details,30,edit_personal_details,Mensch,,-1.0985609,2.1180668,11.327585,-2.7111251
5f8ea0f5-9812-4bb3-9fa4-6589ab095241,I need help changing my last name on my account.,30,edit_personal_details,Mensch,,-1.3055497,2.1181397,11.46745,-2.4682865
d96126c7-2c3c-48ec-ac7d-4a2c45df7d96,How do I update my current residence details?,30,edit_personal_details,Mensch,,-1.0343232,2.038185,11.374128,-2.7605882
02a5520f-c573-41af-9269-f5ef30ca198a,how do i change name?,30,edit_personal_details,Mensch,,-1.3138916,2.121247,11.449996,-2.4583251
fc2a186c-280e-4d46-b799-379600994bcc,I need to change my name since I got married,30,edit_personal_details,Mensch,,-1.3050497,2.120641,11.440611,-2.5094237
99b2855f-1040-449a-a243-bb5d9947d9ba,I want to change my address.,30,edit_personal_details,Mensch,,-0.8264309,1.7754165,11.633998,-3.0135646
6889f44a-65a5-4b19-87a0-95bc569a9df0,how to change name,30,edit_personal_details,Mensch,,-1.2850256,2.108824,11.447161,-2.4994636
6bba2486-f96f-4da4-9038-1375588d028a,Can I change my information?,30,edit_personal_details,Mensch,,-1.0468287,2.1107433,11.317048,-2.7995937
312e2cdd-0470-422a-86f7-d92797a13124,I need to update my current address,30,edit_personal_details,Mensch,,-0.8293813,1.7811191,11.595652,-2.9756935
658796d6-8a0d-4835-8e4a-f08dc7082343,I have moved.  Where can I update my details?,30,edit_personal_details,Mensch,,-1.0509727,2.0540586,11.344912,-2.7459092
2d571414-7e1b-4c40-a85b-f93b5a7045fd,I want to change my name.,30,edit_personal_details,Mensch,,-1.3132898,2.1201084,11.4404545,-2.4986088
8a0d530d-7975-4c09-be4a-0702c424ea3b,Should I just wait until the post office sends a change of address form?,30,edit_personal_details,Mensch,,-0.8031274,1.7427193,11.631932,-3.0018334
97a6b4c3-d09a-4df3-ac92-8f6fa9af6dfa,I need to change my name what do I do?,30,edit_personal_details,Mensch,,-1.3292556,2.1229122,11.439407,-2.4783716
fe727f0d-892f-490c-a297-1a7fb3d37e74,How can I edit my personal details?,30,edit_personal_details,Mensch,,-1.1053101,2.142516,11.279293,-2.7402766
0483dbc2-ce8d-4708-b514-75d6a5c4093f,How do I change my address?,30,edit_personal_details,Mensch,,-0.8302672,1.7820988,11.621497,-2.9934714
0a06b523-d806-4077-b1bb-de98fe53b297,What do I need to do to change the address on my account?,30,edit_personal_details,Mensch,,-0.8471098,1.8011093,11.617024,-3.0076337
bdbeae73-0864-4787-ba62-12c57c6257a5,Why do you require so many details about my identity?,74,why_verify_identity,Mensch,,-0.13284402,4.174532,11.020767,-4.409531
8af82938-63f8-4f1b-b919-88d8e578b4be,I'd rather not verify my identity.,74,why_verify_identity,Mensch,,-0.5463964,4.1365867,10.690172,-4.6758876
3e83c6d5-b009-476c-b963-24297822a465,do I need to verify my identity every time I log into my account?,74,why_verify_identity,Mensch,,-0.36489394,4.437678,10.710951,-4.6286798
9c8eec1a-c8e8-4295-a20e-0add2cf7d75b,Why am I required to verify my identity?,74,why_verify_identity,Mensch,,-0.16097327,4.166721,10.804206,-4.4985466
cfa33c98-e3ab-40be-82dd-0708fb468392,Can I make transfers before identity verification?,74,why_verify_identity,Mensch,,-0.31194058,4.4628944,10.789855,-4.5992503
4dc1a66a-5c4e-4e96-b6ea-36aa9437efd1,What is the need to verify my identity?,74,why_verify_identity,Mensch,,-0.44617614,4.286339,10.732386,-4.790275
f7dd6e79-b7fe-4dc0-845d-023f3b8cf4a9,Do I have to do the identity check?,74,why_verify_identity,Mensch,,-0.4331058,4.4982567,10.818895,-4.816348
9fea9228-82a4-4433-a338-cc3cd04e2d39,Can I use my account without verifying my identity?,74,why_verify_identity,Mensch,,-0.3678502,4.478746,10.695961,-4.606826
6f136e7e-a346-45c9-ab39-cdf960e1bf9c,Why is identity verification mandatory?,74,why_verify_identity,Mensch,,-0.19204651,4.1940093,10.852031,-4.5116143
bdcf042d-8c4f-40ab-bf4c-865900b5f7e8,Do I have to do an identity check?,74,why_verify_identity,Mensch,,-0.5045786,4.512017,10.851184,-4.8417525
588c8a91-9094-4dcc-a364-4c6efbeae854,I would like to not have to do the identity verification.,74,why_verify_identity,Mensch,,-0.641506,4.1868234,10.543439,-4.862998
d45fdc14-2423-4c2e-a574-6dea6ee9a217,"Can I still use my account, even though the identity verification has not passed yet?",74,why_verify_identity,Mensch,,-0.3541436,4.4777737,10.674274,-4.561422
432e9880-8863-425d-98c7-1ddbae116f47,Why do you require all my identity details?,74,why_verify_identity,Mensch,,-0.12142544,4.1528926,11.046367,-4.384131
50533d87-d175-42b3-94ef-d75a74b7342c,Why do you need so much information to verify my identity?,74,why_verify_identity,Mensch,,-0.09516708,4.1250176,10.942446,-4.443451
fcee04a2-e47c-4579-b5af-3d3dd82d4761,What is the purpose for the identity check,74,why_verify_identity,Mensch,,-0.23786226,4.2979984,10.876659,-4.651259
9b6ca71d-c959-4e06-b403-81d606d6f764,I don't like that I have to fill out so much information about my identity.,74,why_verify_identity,Mensch,,-0.2046996,4.179798,11.02358,-4.425451
3c801937-dc28-4fae-933f-86e70d70e212,What is the point of an identity check?,74,why_verify_identity,Mensch,,-0.21533024,4.289129,10.878802,-4.6414003
169722da-1a75-4e63-a84d-d880de5d0060,How come you need to know my identity?,74,why_verify_identity,Mensch,,-0.12816015,4.133291,10.953874,-4.432616
a7243c22-473f-4cd3-bf89-f410c8969925,"May I use my account now, even though the identity verification has not gone through yet?",74,why_verify_identity,Mensch,,-0.36020985,4.3811154,10.568193,-4.5824094
51889c6e-1f56-43cc-8434-f4c8444b7d0a,Do I need to verify my identity to use my account?,74,why_verify_identity,Mensch,,-0.37035114,4.476581,10.697176,-4.631153
78cea72e-dc02-40b9-b9e5-e9f2e4d6677a,Why am I required to do an identity check?,74,why_verify_identity,Mensch,,-0.14957064,4.1894855,10.842226,-4.586963
dc698a09-0054-4e28-83b6-b449ec6f65a7,Why am I being asked to have an identity check,74,why_verify_identity,Mensch,,-0.1571912,4.193911,10.810211,-4.582
3eb54989-eb6d-42b3-8de6-1f23bca42a7f,Can i make transactions before identity verification is complete?,74,why_verify_identity,Mensch,,-0.3605087,4.477745,10.789825,-4.6908445
7f8fec62-0e4e-4c3b-b7ac-b185a79d0b9b,Do I really need to verify my identity?,74,why_verify_identity,Mensch,,-0.44648758,4.399489,10.719631,-4.7241955
8f2c677c-9614-4a30-b96e-18a6bb15e2a7,Why do I have to give you all of my identification details?,74,why_verify_identity,Mensch,,-0.15359506,4.1522083,10.998742,-4.4296293
a19af381-8f85-43a1-bed2-a91e6bcd39a6,Why do you require so many identity details?,74,why_verify_identity,Mensch,,-0.14359802,4.1721644,11.038337,-4.459407
40b0b868-f369-42ea-b41e-6c48eb91b9ac,"Since my id hasn't been verified, when can I use my account?",74,why_verify_identity,Mensch,,-0.36983052,4.453334,10.596735,-4.6364193
00e49e68-febb-48d9-94e8-ed9501955b50,I won't verify my identity.,74,why_verify_identity,Mensch,,-0.6557239,4.0190415,10.369388,-4.814341
8fb98505-73fb-440a-a436-8b62ceaf16f3,I want to skip verification of my identity.,74,why_verify_identity,Mensch,,-0.6708143,4.215334,10.545647,-4.9138236
cefd4958-1a37-49ad-8f80-b46be86eb19d,I do not wish to verify my identity.,74,why_verify_identity,Mensch,,-0.62369597,4.067153,10.469369,-4.832599
378959fc-e208-4cfd-baed-7a514a688ba1,Why do I have to verify my identity?,74,why_verify_identity,Mensch,,-0.16068563,4.106156,10.764487,-4.5534487
f86339ef-e7eb-4ab9-9722-fd9c3bc696b1,what is the identity check?,74,why_verify_identity,Mensch,,-0.40150017,4.4141617,10.829552,-4.7282166
53953ab3-3335-43b1-81fc-91cd5bbd0729,What other methods are there to verify my identity?,74,why_verify_identity,Mensch,,-0.75462526,4.2566867,10.543678,-5.0358934
6ba9b3ff-8601-44ff-96bd-1680b711a5cc,Do I need to verify my identity?,74,why_verify_identity,Mensch,,-0.45797992,4.456614,10.782693,-4.7137136
ccaf76a6-5062-4609-b8c1-89c8292bdc53,Do I need to verify my identity each time I wish to use my account?,74,why_verify_identity,Mensch,,-0.39398757,4.4964833,10.679654,-4.595435
b64ad1a3-e23f-4a5a-9118-96937b0f0c34,Can I use my account if the identity verification is not complete?,74,why_verify_identity,Mensch,,-0.37268585,4.495455,10.736128,-4.6178765
972c105a-a233-4192-9b73-c1776d4cfde3,Why is it asking me to verify my identity,74,why_verify_identity,Mensch,,-0.14030075,3.9560707,10.572459,-4.535962
74c9e4f7-328f-4d26-a432-52676bb24069,Do I have to verify my identity?,74,why_verify_identity,Mensch,,-0.45974582,4.4443297,10.71885,-4.763994
76082aea-f233-49e0-9aa5-b7be4ee3e4c4,Why do you need to know so much about me,74,why_verify_identity,Mensch,,-0.14707898,4.165134,11.0517235,-4.447976
0a1ec9db-6469-4bf8-974f-9abc5dd4d794,Why did I need to verfiy my identity?,74,why_verify_identity,Mensch,,-0.12273127,4.1451936,10.947102,-4.451848
8214fae7-d9fc-490e-8968-c0c12380903f,I cannot verify my identity,68,unable_to_verify_identity,Mensch,,-0.5578029,3.8473785,10.21547,-4.720813
baa69ee4-3ea3-4e4c-a5a4-98b9f8c2b87e,I do not have what is required to prove my identity,68,unable_to_verify_identity,Mensch,,-0.6668937,4.2379055,10.540544,-4.998918
27c4bbae-6654-4ae7-8538-45cb7d233eb7,Why doesn't the app believe I am who I say I am?,68,unable_to_verify_identity,Mensch,,1.849664,1.5318112,10.071117,0.030007113
a2fa0f27-f35c-4551-8679-5214ad3b2175,I am having trouble verifying my identity.,68,unable_to_verify_identity,Mensch,,-0.64571685,3.9755337,10.282071,-4.8500447
4ff9ad60-0db6-4d14-b4f6-dc336cce4e5c,what do i do if my verification failed,68,unable_to_verify_identity,Mensch,,-0.543554,3.8730042,10.247271,-4.801931
f5138567-9a19-45d8-8060-922847c9bcaf,It is impossible to verify my identity,68,unable_to_verify_identity,Mensch,,-0.4727473,3.772947,10.22355,-4.717068
9b3b6bce-db88-4af9-9a2a-504377833f89,The app doesn't know it's me.,68,unable_to_verify_identity,Mensch,,1.8575063,1.5127006,10.0859165,0.019810678
00aed8fd-7c2c-44e7-bfb3-4761bd586601,I'm having trouble verifying my ID.,68,unable_to_verify_identity,Mensch,,-0.34263104,3.79121,10.243285,-4.4829087
78595fae-98b1-4e78-b6b2-ccfe3f95354e,app does not recognize me,68,unable_to_verify_identity,Mensch,,1.8856741,1.5420929,10.044029,0.076478064
fc935ce2-5538-4126-9070-8cc2f34971a4,Help my verify my id.,68,unable_to_verify_identity,Mensch,,-0.38349503,3.8409111,10.219794,-4.519719
1d6998a6-544f-41f2-8be0-4732b366f3fc,The app failed to verify my identity.,68,unable_to_verify_identity,Mensch,,-0.35412908,3.6644843,10.171104,-4.709085
1a17397e-2c34-421d-8079-718058e0632a,I can't verify my ID.,68,unable_to_verify_identity,Mensch,,-0.37705904,3.8178241,10.155179,-4.536289
233f591d-5551-42fe-8489-5cf711eac55f,I can't prove my identity.,68,unable_to_verify_identity,Mensch,,-0.6755805,4.0388045,10.344385,-4.96776
c08cd47f-706e-4ca4-acb4-a02967423002,I am not being recognized by the app.,68,unable_to_verify_identity,Mensch,,1.910912,1.4639314,10.012099,0.12902728
168df44a-be98-4348-954f-cb042a06918d,Why isn't my ID being verified?,68,unable_to_verify_identity,Mensch,,-0.35555762,3.8438108,10.300004,-4.51046
850b8812-f6de-447d-bc1a-39f2aa2df31c,The app will not let me into my account.,68,unable_to_verify_identity,Mensch,,1.9436386,1.4589274,9.998788,0.15330708
b8d26e5d-709b-42ea-9811-37c2c3aeb674,I am having trouble proving my identity.,68,unable_to_verify_identity,Mensch,,-0.7313768,4.061185,10.335194,-5.0334806
0590dce2-b320-4e7a-be71-9e60b423d980,I cannot prove my own identity.,68,unable_to_verify_identity,Mensch,,-0.6873543,3.9958827,10.342598,-4.9747205
01ea3398-fb51-4d0a-9c9b-47a3c755d210,My ID won't be verified!,68,unable_to_verify_identity,Mensch,,-0.38343456,3.8399231,10.196225,-4.4950466
51ce4bfc-f9b5-4bf9-9bfb-d91951f5a2a4,I can not get the app to know it is me.,68,unable_to_verify_identity,Mensch,,1.87704,1.5178199,10.071022,0.037363485
75eaa2b0-8dbc-46e2-90a8-672e5a5de83e,I can't verify my identity.,68,unable_to_verify_identity,Mensch,,-0.5448773,3.8813608,10.26616,-4.7516336
9403a0ea-82cc-4ec2-847c-cd4e4572d3a8,The app doesn't recognize me.,68,unable_to_verify_identity,Mensch,,1.9016674,1.4736762,10.036744,0.091167815
8dcde820-485d-4234-b8aa-c58e5d40bf16,I am having difficulties to verify my identity.,68,unable_to_verify_identity,Mensch,,-0.63059866,3.9613593,10.322774,-4.879058
f997cbaa-4055-4bab-8296-60cb1fbfef97,The app doesn't believe that I am me,68,unable_to_verify_identity,Mensch,,1.8575047,1.5008862,10.066255,0.0445708
ce003b73-1244-4f7d-adf4-11dc2f94d8bd,What's with not verifying my Id?,68,unable_to_verify_identity,Mensch,,-0.33905154,3.8696916,10.338293,-4.477132
5cdeef95-619c-43a6-9260-96c6ea1523bd,What do i need to verify my id?,68,unable_to_verify_identity,Mensch,,-0.5405637,4.2441373,10.5542965,-4.790276
b95edc47-ee6a-4128-bb77-5838c8e73795,"I tried verifying my ID, but it won't let me.",68,unable_to_verify_identity,Mensch,,-0.35380948,3.7982981,10.162032,-4.5201964
1eaf6a52-1978-4340-8ea0-aefdc1829b82,How do I show this stupid system that this is really my identity?,68,unable_to_verify_identity,Mensch,,-0.6124386,4.135589,10.460984,-4.97434
5bff74fc-b012-4cf6-8b1a-58bdff2fd8b5,I am experiencing difficulty providing my identity.,68,unable_to_verify_identity,Mensch,,-0.55036515,3.858955,10.260642,-4.8076367
f3b3ba38-029f-442b-be83-16e0150f4668,I a having trouble proving my identity,68,unable_to_verify_identity,Mensch,,-0.6817214,4.052147,10.339284,-5.022114
86363a08-945b-4c72-b73b-2bceeca3aa41,How long will it take for my ID to verify?,68,unable_to_verify_identity,Mensch,,-0.37492988,3.960232,10.326878,-4.5341268
fc58b3da-c45f-4961-9f46-8626a66e0996,Why am I not able to verify my id?,68,unable_to_verify_identity,Mensch,,-0.40069056,3.8265796,10.196378,-4.519581
98eefe98-4c3d-4083-a232-1cfbeab2c2e8,It doesn't let me verify my identity.,68,unable_to_verify_identity,Mensch,,-0.41253728,3.8180263,10.26897,-4.6831217
4d23bbd5-fba5-4318-97f4-e83b0e17dc99,app doesnt think its me,68,unable_to_verify_identity,Mensch,,1.8317035,1.5376086,10.084576,0.020161118
4e5dc141-f75e-4d99-bd05-a597adc1f89c,Why am I having trouble verifying my id?,68,unable_to_verify_identity,Mensch,,-0.39505225,3.8102062,10.240399,-4.5339456
622ff0c4-2421-47f1-9580-75696d8796c7,I am having issues with identity verification,68,unable_to_verify_identity,Mensch,,-0.5873515,3.8502626,10.215789,-4.7255564
b6a043ee-19f1-48f2-9c43-37f7c3a14776,The app won't let me log in as myself.,68,unable_to_verify_identity,Mensch,,1.9039875,1.4865711,10.020716,0.13101599
fb4cf3ab-8806-4206-b454-0e886d106dd5,Why can't I verify my identity?,68,unable_to_verify_identity,Mensch,,-0.46475387,3.8372276,10.253832,-4.655796
6be111ef-49fd-43c6-94c0-bca14add8983,Why can't I verify my id?,68,unable_to_verify_identity,Mensch,,-0.35463,3.8457806,10.202691,-4.5381484
6c3c9a6b-2baa-42c3-a68f-fa167a02e800,for some reason I am having a problem with verifying my identity.,68,unable_to_verify_identity,Mensch,,-0.5232484,3.8032167,10.197363,-4.6751666
473283fd-d296-44f7-96e2-dfd3ebad696c,What do I do with my card PIN?,38,get_pin,Mensch,,3.1688058,3.048813,7.775785,0.26947495
5351f267-a2b0-4150-a7ec-b58e151c1be5,Is the PIN delivered separately?,38,get_pin,Mensch,,2.999933,3.014346,7.742277,0.29377013
079c4738-b66a-4349-9514-eae19f5cd9cb,I do not have my pin,38,get_pin,Mensch,,3.1681185,2.9563122,7.94531,0.1667089
e11f3200-6b12-47c0-ab12-b75e58840ce2,Are PIN separately?,38,get_pin,Mensch,,3.0216243,3.0061235,7.714276,0.28690544
4d2ff460-6cb0-4a9b-a538-f240d54f8f76,I cannot seem to find my PIN. Where is it?,38,get_pin,Mensch,,3.0958793,2.9373598,7.837809,0.29534617
87d42b41-e286-4b9a-999e-2f08b678e43e,How do I set-up my PIN for the new card?,38,get_pin,Mensch,,3.281453,3.0689583,7.7204547,0.06620271
919b7d31-9269-4021-a280-735ccb0ac685,How do I find my card PIN?,38,get_pin,Mensch,,2.9540374,2.9350324,7.7336445,0.45358202
d8f6244c-77c5-44d1-a942-a76eeb4e03d0,is my card PIN saved in the app,38,get_pin,Mensch,,2.9626832,2.8489585,7.795907,0.47899395
